,osl_property_id,asset_name,employer_name,old_commute,new_commute,closest_asset,is_closest_asset
2625,2911004,Cortland Watermark,Primrose School Sandy Springs North ,21.029999999999998,21.176666666666666,Provence North,False
2626,2911004,Cortland Watermark,Primrose School Sandy Springs North ,21.029999999999998,20.255,Provence North,False
2627,2911004,Cortland Watermark,Cobb County School District,72.58999999999999,70.73166666666665,Spring Valley,False
2628,2911004,Cortland Watermark,Cobb County School District,72.58999999999999,70.85666666666665,Spring Valley,False
2629,2911004,Cortland Watermark,Fulton County Schools,17.211666666666666,15.293333333333333,Battery 2nd Base,False
2630,2911004,Cortland Watermark,Fulton County Schools,17.211666666666666,15.418333333333333,Battery 2nd Base,False
2631,2911004,Cortland Watermark,Starbucks,6.266666666666667,4.12,Cortland East Cobb,False
2632,2911004,Cortland Watermark,Starbucks,6.266666666666667,3.1983333333333333,Cortland East Cobb,False
2635,2911004,Cortland Watermark,Top Shelf Wellness,0.0,7.663333333333333,Cortland Woodlands,False
2636,2911004,Cortland Watermark,Top Shelf Wellness,0.0,7.788333333333333,Cortland Woodlands,False
2637,3362715,Cortland at the Village,Georgia Institude of Techonology,15.95,20.005,Cortland Old Fourth Ward,False
2638,3362715,Cortland at the Village,Georgia Institude of Techonology,15.95,20.235,Cortland Old Fourth Ward,False
2639,3362715,Cortland at the Village,Georgia Institude of Techonology,15.95,19.09,Cortland Old Fourth Ward,False
2640,3362715,Cortland at the Village,Georgia Institude of Techonology,15.95,18.908333333333335,Cortland Old Fourth Ward,False
2641,3362715,Cortland at the Village,Hudson Grille,49.473333333333336,19.928333333333335,Cortland East Cobb,False
2642,3362715,Cortland at the Village,Hudson Grille,49.473333333333336,20.158333333333335,Cortland East Cobb,False
2643,3362715,Cortland at the Village,Hudson Grille,49.473333333333336,18.188333333333333,Cortland East Cobb,False
2644,3362715,Cortland at the Village,Hudson Grille,49.473333333333336,18.959999999999997,Cortland East Cobb,False
2645,3362715,Cortland at the Village,Mondelez International,0.0,40.58166666666667,Cortland Lex,False
2646,3362715,Cortland at the Village,Mondelez International,0.0,40.81166666666666,Cortland Lex,False
2647,3362715,Cortland at the Village,Mondelez International,0.0,38.84166666666667,Cortland Lex,False
2648,3362715,Cortland at the Village,Mondelez International,0.0,39.61333333333334,Cortland Lex,False
2665,3362715,Cortland at the Village,Save a Treee,33.446666666666665,30.726666666666667,Cortland Peachtree Corners,False
2666,3362715,Cortland at the Village,Save a Treee,33.446666666666665,30.956666666666667,Cortland Peachtree Corners,False
2667,3362715,Cortland at the Village,Save a Treee,33.446666666666665,29.811666666666667,Cortland Peachtree Corners,False
2668,3362715,Cortland at the Village,Save a Treee,33.446666666666665,29.63,Cortland Peachtree Corners,False
2673,3362715,Cortland at the Village,CSI Laboratories,46.291666666666664,33.43,Cortland Lex,False
2674,3362715,Cortland at the Village,CSI Laboratories,46.291666666666664,33.66,Cortland Lex,False
2675,3362715,Cortland at the Village,CSI Laboratories,46.291666666666664,32.515,Cortland Lex,False
2676,3362715,Cortland at the Village,CSI Laboratories,46.291666666666664,32.333333333333336,Cortland Lex,False
2677,3362715,Cortland at the Village,Rick Case Kia,22.063333333333333,35.42166666666667,Cortland Portico,False
2678,3362715,Cortland at the Village,Rick Case Kia,22.063333333333333,35.651666666666664,Cortland Portico,False
2679,3362715,Cortland at the Village,Rick Case Kia,22.063333333333333,34.50666666666667,Cortland Portico,False
2680,3362715,Cortland at the Village,Rick Case Kia,22.063333333333333,34.325,Cortland Portico,False
2681,3362715,Cortland at the Village,Henderson Mill Dental Care ,14.213333333333333,28.96833333333333,Cantera,False
2682,3362715,Cortland at the Village,Henderson Mill Dental Care ,14.213333333333333,29.198333333333334,Cantera,False
2683,3362715,Cortland at the Village,Henderson Mill Dental Care ,14.213333333333333,28.053333333333335,Cantera,False
2684,3362715,Cortland at the Village,Henderson Mill Dental Care ,14.213333333333333,27.871666666666666,Cantera,False
2685,3362715,Cortland at the Village,Pool Partners LLC,20.813333333333333,30.276666666666664,Cortland East Cobb,False
2686,3362715,Cortland at the Village,Pool Partners LLC,20.813333333333333,30.506666666666668,Cortland East Cobb,False
2687,3362715,Cortland at the Village,Pool Partners LLC,20.813333333333333,28.53666666666667,Cortland East Cobb,False
2688,3362715,Cortland at the Village,Pool Partners LLC,20.813333333333333,29.225,Cortland East Cobb,False
2697,3362715,Cortland at the Village,Self,0.0,25.638333333333332,Cortland East Cobb,False
2698,3362715,Cortland at the Village,Self,0.0,25.868333333333332,Cortland East Cobb,False
2699,3362715,Cortland at the Village,Self,0.0,23.898333333333333,Cortland East Cobb,False
2700,3362715,Cortland at the Village,Self,0.0,24.586666666666666,Cortland East Cobb,False
2717,3362715,Cortland at the Village,ATT,21.298333333333336,24.35666666666667,Pointe at Lenox Park,False
2718,3362715,Cortland at the Village,ATT,21.298333333333336,24.586666666666666,Pointe at Lenox Park,False
2719,3362715,Cortland at the Village,ATT,21.298333333333336,23.441666666666666,Pointe at Lenox Park,False
2720,3362715,Cortland at the Village,ATT,21.298333333333336,23.259999999999998,Pointe at Lenox Park,False
2741,2911004,Cortland Watermark,Prime 120 LLC,12.168333333333333,20.288333333333334,Cortland East Cobb,False
2742,2911004,Cortland Watermark,Prime 120 LLC,12.168333333333333,20.413333333333334,Cortland East Cobb,False
2745,2911004,Cortland Watermark,OF Capital Corp.,20.291666666666668,35.611666666666665,Cortland Windward,False
2746,2911004,Cortland Watermark,OF Capital Corp.,20.291666666666668,34.690000000000005,Cortland Windward,False
2749,2946883,Cortland 3131,Niche Salon,16.9,17.288333333333334,Perimeter Circle,False
2750,2946883,Cortland 3131,Niche Salon,16.9,16.965,Perimeter Circle,False
2751,2946883,Cortland 3131,Crust Pasta & Pizzeria ,39.16166666666666,33.891666666666666,Cortland Lex,False
2752,2946883,Cortland 3131,Crust Pasta & Pizzeria ,39.16166666666666,33.568333333333335,Cortland Lex,False
2755,2946883,Cortland 3131,Chaildren's Healthcare of Atlanta AMBH,14.146666666666667,6.055000000000001,Cortland Oleander - Phase 1,False
2756,2946883,Cortland 3131,Chaildren's Healthcare of Atlanta AMBH,14.146666666666667,5.7316666666666665,Cortland Oleander - Phase 1,False
2764,2946884,Cortland North Brookhaven,Crunch Fitness Chamblee,61.05833333333333,3.8316666666666666,Attiva Peachtree,False
2765,2946884,Cortland North Brookhaven,Ivy Prep Academy,35.39,22.721666666666668,Ivy Park,False
2766,2946884,Cortland North Brookhaven,The Home Depot,35.14666666666667,19.86,Cortland at the Village - Phase 4,False
2768,2946884,Cortland North Brookhaven,Children's Healthcare of Atlanta,3.33,10.17,Pointe at Lenox Park,False
2769,2946884,Cortland North Brookhaven,Southern States Imaging ,33.985,26.365000000000002,Spring Valley,False
2774,3362715,Cortland at the Village,Truist,16.136666666666667,20.345000000000002,Cortland Old Fourth Ward,False
2775,3362715,Cortland at the Village,Truist,16.136666666666667,20.575,Cortland Old Fourth Ward,False
2776,3362715,Cortland at the Village,Truist,16.136666666666667,19.43,Cortland Old Fourth Ward,False
2777,3362715,Cortland at the Village,Truist,16.136666666666667,19.248333333333335,Cortland Old Fourth Ward,False
2780,2946884,Cortland North Brookhaven,Delta Flight Products,37.95,32.545,East Ridge Park,False
2782,2946884,Cortland North Brookhaven,Georgia-Pacific ,11.658333333333333,19.951666666666664,Cortland Old Fourth Ward,False
2785,2946884,Cortland North Brookhaven,World 50 LLC,13.296666666666665,10.191666666666666,Cortland Uptown Buckhead,False
2787,2946884,Cortland North Brookhaven,Alberts Aerospace ,29.871666666666666,22.59333333333333,Battery 2nd Base,False
2789,2946884,Cortland North Brookhaven,Group 1 world toyota,7.135000000000001,11.7,Cortland Peachtree Corners,False
2790,2946884,Cortland North Brookhaven,RSS Capital Ventures LLC,13.165,12.921666666666665,Cortland at Armour Yards,False
2797,2691034,Cortland Park 83,publix,10.375,7.245,Cortland Park 83,True
2798,2691034,Cortland Park 83,publix,10.375,6.9399999999999995,Cortland Park 83,True
2805,2691034,Cortland Park 83,"The Active Nutritionist, LLC",25.40666666666667,36.586666666666666,Tramore Village,False
2806,2691034,Cortland Park 83,"The Active Nutritionist, LLC",25.40666666666667,36.281666666666666,Tramore Village,False
2807,2691034,Cortland Park 83,NOLG,61.38,22.15,Cortland Windward,False
2808,2691034,Cortland Park 83,NOLG,61.38,21.845000000000002,Cortland Windward,False
2809,2691034,Cortland Park 83,Manufacturing Resources International,21.916666666666668,21.488333333333333,Cortland Johns Creek,False
2810,2691034,Cortland Park 83,Manufacturing Resources International,21.916666666666668,21.183333333333334,Cortland Johns Creek,False
2813,2691034,Cortland Park 83,Brookdale,8.74,7.443333333333333,Cortland Park 83,True
2814,2691034,Cortland Park 83,Brookdale,8.74,7.138333333333334,Cortland Park 83,True
2815,2691034,Cortland Park 83,Hanger,22.355,17.095000000000002,Cortland Johns Creek,False
2816,2691034,Cortland Park 83,Hanger,22.355,16.79,Cortland Johns Creek,False
2817,2691034,Cortland Park 83,Empire auto aparts ,67.18833333333333,70.855,Tramore Village,False
2818,2691034,Cortland Park 83,Empire auto aparts ,67.18833333333333,70.55,Tramore Village,False
2819,2691034,Cortland Park 83,Starbucks,12.096666666666666,13.360000000000001,Cortland Windward,False
2820,2691034,Cortland Park 83,Starbucks,12.096666666666666,13.055,Cortland Windward,False
2821,2691034,Cortland Park 83,LifeTime Fitness,16.236666666666668,13.268333333333334,Cortland Windward,False
2822,2691034,Cortland Park 83,LifeTime Fitness,16.236666666666668,12.963333333333333,Cortland Windward,False
2831,2911004,Cortland Watermark,Rmrgroup,28.095000000000002,29.301666666666666,Dunwoody Glen,False
2832,2911004,Cortland Watermark,Rmrgroup,28.095000000000002,29.426666666666666,Dunwoody Glen,False
2833,2911004,Cortland Watermark,jersey mikes,13.771666666666667,4.635000000000001,Cortland East Cobb,False
2834,2911004,Cortland Watermark,jersey mikes,13.771666666666667,3.7133333333333334,Cortland East Cobb,False
2839,2911004,Cortland Watermark,Mr Anderson Services,0.0,6.29,Cortland East Cobb,False
2840,2911004,Cortland Watermark,Mr Anderson Services,0.0,6.415,Cortland East Cobb,False
2841,2911004,Cortland Watermark,The juicy crab ,35.559999999999995,27.373333333333335,Cortland East Cobb,False
2842,2911004,Cortland Watermark,The juicy crab ,35.559999999999995,27.498333333333335,Cortland East Cobb,False
2843,2911004,Cortland Watermark,Piedmont Healthcare ,14.821666666666665,15.816666666666666,Cortland at the Village - Phase 4,False
2844,2911004,Cortland Watermark,Piedmont Healthcare ,14.821666666666665,15.941666666666666,Cortland at the Village - Phase 4,False
2849,2946883,Cortland 3131,Emory University,51.34166666666667,7.2,Decatur Highlands,False
2850,2946883,Cortland 3131,Emory University,51.34166666666667,6.876666666666667,Decatur Highlands,False
2851,2946883,Cortland 3131,Emory University,6.211666666666667,5.861666666666666,Decatur Highlands,False
2852,2946883,Cortland 3131,Emory University,6.211666666666667,5.538333333333333,Decatur Highlands,False
2869,2946883,Cortland 3131,Georgia Department Of Labor,27.253333333333334,15.581666666666667,Cortland Old Fourth Ward,False
2870,2946883,Cortland 3131,Georgia Department Of Labor,27.253333333333334,15.258333333333333,Cortland Old Fourth Ward,False
2873,2946884,Cortland North Brookhaven,OneLife Fitness,22.805,7.118333333333334,Cortland at the Hill,False
2874,2946884,Cortland North Brookhaven,Georgia Latino Alliance for Human Rights ,48.65333333333333,8.598333333333333,Dunwoody Glen,False
2876,2946884,Cortland North Brookhaven,The Rock Fitness ,6.885000000000001,56.50333333333333,Cortland East Cobb,False
2877,2946884,Cortland North Brookhaven,Comcast,4.041666666666667,17.723333333333336,Battery 2nd Base,False
2879,2946884,Cortland North Brookhaven,Georgia Department of Public Health ,4.415,10.663333333333332,Cortland 3131,False
2883,2946884,Cortland North Brookhaven,Starbucks,7.348333333333333,7.428333333333333,Cortland at the Hill,False
2885,2946884,Cortland North Brookhaven,Microsoft,33.08166666666667,17.134999999999998,Cortland Peachtree Battle,False
2886,2946884,Cortland North Brookhaven,Gwinnett County Public Schools,17.85,26.053333333333335,Cortland Sugarloaf,False
2887,2946884,Cortland North Brookhaven,Kennesaw State University,30.33833333333333,32.625,Cortland East Cobb,False
2889,2946884,Cortland North Brookhaven,Georgia State University,68.375,21.23166666666667,Cortland Old Fourth Ward,False
2899,3362715,Cortland at the Village,Home Depot,19.978333333333335,9.151666666666667,Battery 2nd Base,False
2900,3362715,Cortland at the Village,Home Depot,19.978333333333335,9.381666666666666,Battery 2nd Base,False
2901,3362715,Cortland at the Village,Home Depot,19.978333333333335,7.968333333333334,Battery 2nd Base,False
2902,3362715,Cortland at the Village,Home Depot,19.978333333333335,8.055,Battery 2nd Base,False
2903,3362715,Cortland at the Village,United Parcel Service,62.31166666666666,43.71666666666667,East Ridge Park,False
2904,3362715,Cortland at the Village,United Parcel Service,62.31166666666666,43.94666666666667,East Ridge Park,False
2905,3362715,Cortland at the Village,United Parcel Service,62.31166666666666,42.80166666666666,East Ridge Park,False
2906,3362715,Cortland at the Village,United Parcel Service,62.31166666666666,42.62,East Ridge Park,False
2911,3362715,Cortland at the Village,The Home Depot - Headquarters,26.033333333333335,7.713333333333334,Cortland at the Village - Phase 4,False
2912,3362715,Cortland at the Village,The Home Depot - Headquarters,26.033333333333335,7.943333333333333,Cortland at the Village - Phase 4,False
2913,3362715,Cortland at the Village,The Home Depot - Headquarters,26.033333333333335,5.973333333333333,Cortland at the Village - Phase 4,False
2914,3362715,Cortland at the Village,The Home Depot - Headquarters,26.033333333333335,8.088333333333333,Cortland at the Village - Phase 4,False
2915,3362715,Cortland at the Village,Savant CTS,17.30666666666667,25.808333333333334,Cortland East Cobb,False
2916,3362715,Cortland at the Village,Savant CTS,17.30666666666667,26.038333333333334,Cortland East Cobb,False
2917,3362715,Cortland at the Village,Savant CTS,17.30666666666667,24.06833333333333,Cortland East Cobb,False
2918,3362715,Cortland at the Village,Savant CTS,17.30666666666667,24.84,Cortland East Cobb,False
2919,3362715,Cortland at the Village,Trader myself,0.0,20.09,Provence North,False
2920,3362715,Cortland at the Village,Trader myself,0.0,20.32,Provence North,False
2921,3362715,Cortland at the Village,Trader myself,0.0,18.35,Provence North,False
2922,3362715,Cortland at the Village,Trader myself,0.0,19.038333333333334,Provence North,False
2927,3362715,Cortland at the Village,Twin Peaks,16.453333333333333,19.796666666666667,Cortland East Cobb,False
2928,3362715,Cortland at the Village,Twin Peaks,16.453333333333333,20.026666666666664,Cortland East Cobb,False
2929,3362715,Cortland at the Village,Twin Peaks,16.453333333333333,18.05666666666667,Cortland East Cobb,False
2930,3362715,Cortland at the Village,Twin Peaks,16.453333333333333,18.828333333333333,Cortland East Cobb,False
